"token_id","token_string","count"
"37468","Ġaura","615534"
"38266","ĠAllan","615532"
"38181","ĠDot","615520"
"15874","Ġaspir","615499"
"38445","Ġprerequisite","615454"
"39084","ĠPara","615433"
"38433","Ġdissoci","615387"
"39385","pressing","615376"
"39440","Wilson","615376"
"38416","`:","615318"
"40642","ĠAH","615317"
"37125","ĠBabylon","615300"
"40322","ĠNacional","615255"
"40540","precision","615215"
"38586","840","615194"
"39012","inched","615149"
"22400","PRESS","615126"
"37861","Ġpsychosocial","615124"
"37968","aty","615105"
"41918","ĠKrish","615085"
"38402","carbox","615070"
"38449","Ġblinked","615019"
"38159","apoptotic","615008"
"18168","iative","615002"
"40616","Lady","615001"
"38441","treat","614995"
"36368","Ġcathedral","614938"
"37112","Ġ388","614897"
"35911","Ġ\^","614896"
"38427","Ġresponders","614877"
"39561","ĠBorg","614865"
"38746","Ġdetailing","614862"
"36743","Ġdatetime","614855"
"40356","OMA","614826"
"36965","ĠDiane","614823"
"11882","Ġconspir","614816"
"40013","Actions","614804"
"38749","ÑģÐ»Ð¸","614803"
"39165","Ġcontrasts","614772"
"42256","happy","614760"
"38392","ĠOUR","614664"
"39660","isty","614592"
"38139","ifa","614586"
"41382","Ġaxons","614578"
"39311","Ġeldest","614557"
"40165","tif","614547"
"15562","ĠLiber","614525"
"42491","""+","614509"
"39757","quee","614476"
"38758","plemented","614460"
"38864","Ġhinge","614456"
"38490","Ġstatues","614455"
"39765","substr","614448"
"37316","Ġshutter","614341"
"38431","GRP","614301"
"39309","Ġpissed","614267"
"38620","Ġclocks","614259"
"37296","Ġ432","614246"
"38019","Ġpolygon","614226"
"39150","Ġtrousers","614197"
"38867","ĠTiO","614167"
"19829","Ġbetray","614133"
"37094","Ġsnakes","614124"
"39155","ELY","614100"
"40759","ÃŃo","614080"
"26079","ĠBund","614067"
"39303","~^","614065"
"38822","èĥ","614044"
"40245","Messages","614018"
"37911","ĠCardinals","614017"
"38096","Ġrebuilt","614003"
"39998","oxid","613988"
"27702","agons","613986"
"39717","Ġcommanders","613975"
"41314","á»ĥ","613972"
"38968","Ġphospho","613959"
"39770","rut","613947"
"38517","IZE","613941"
"38959","iret","613930"
"137","Í","613910"
"40060","ĠAcad","613895"
"39721","Ġkidnapping","613888"
"38563","çŃī","613805"
"38243","OID","613773"
"39923","fle","613639"
"38813","Ġaneurysm","613635"
"37978","Ġlegitimacy","613590"
"38842","ĠGriffith","613586"
"40085","0029","613583"
"39203","Ġvegetarian","613560"
"37502","uar","613523"
"38662","Ġconclusive","613517"
"43743","Justice","613440"
"39060","0021","613410"
"39969","powers","613327"
"38355","Ġoutrageous","613298"
"39399","ĠDSM","613264"
"35754","unreadable","613263"
"39621","952","613259"
"38974","Ġcones","613252"
"35602","ĠBN","613229"
"39710","Ġdictators","613218"
"38786","Ġsponsorship","613209"
"42663","lst","613182"
"39306","Ġreproducing","613151"
"38953","Ġbraking","613082"
"38857","Ġaka","612976"
"42451","---------------------------------------------","612968"
"38030","Sock","612954"
"40506","1001","612909"
"37997","Ġmosaic","612844"
"37523","Ġrt","612831"
"39287","Ġrepertoire","612768"
"37496","ĠStanding","612719"
"26760","tti","612717"
"37924","Ġbackdrop","612706"
"39805","Fit","612604"
"42252","×Ŀ","612604"
"38803","QW","612600"
"41553","ĠÑĪ","612588"
"38718","cats","612557"
"37461","ploid","612554"
"40848","438","612548"
"38232","Ġhates","612542"
"41312","Mind","612520"
"41133","Prime","612467"
"39649","612","612466"
"39686","susp","612452"
"38554","Ġdirects","612377"
"38471","Ġcomposites","612357"
"38342","Ġdoubtful","612338"
"38680","quier","612251"
"23947","Ġdilig","612225"
"35173","0060","612166"
"21522","Ġspac","612112"
"38206","ãĤ¹ãĥĪ","612090"
"36756","Ġtrimmed","612083"
"37969","Ġattachments","612063"
"41296","Song","612038"
"39917","Ġpollutants","611994"
"27840","ĠRN","611940"
"39650","Ġneurom","611925"
"39445","Ġtrough","611900"
"38601","Bin","611898"
"38995","Ġdeletions","611886"
"25419","ITER","611864"
"37312","Ġvra","611836"
"38969","Ġpassions","611817"
"21071","hea","611809"
"11529","viously","611758"
"39396","Ġmethodologies","611721"
"38918","ĠWheeler","611703"
"41680","710","611697"
"42335","å¸Ĥ","611675"
"38853","iele","611627"
"39210","Ġonwards","611577"
"39066","AVA","611560"
"39262","Ġfavourable","611548"
"37260","Ġforged","611547"
"26406","cine","611535"
"39030","ĠMidwest","611531"
"38779","Ġaph","611512"
"40353","Creating","611503"
"41836","CRP","611419"
"38597","Ġduly","611376"
"40866","Heat","611348"
"38208","Ġrobbed","611344"
"40367","iale","611320"
"40376","lut","611308"
"18400","Ġbod","611302"
"40476","Ġfecal","611241"
"38956","ĠEthereum","611218"
"38545","avern","611213"
"38732","Ġhyste","611169"
"38774","Ġdefeating","611031"
"39051","Ġtriang","611021"
"39546","Crim","610993"
"39391","Ġlinker","610973"
"40020","CCA","610919"
"39091","Ġgenerals","610896"
"27410","rength","610820"
"40331","Buff","610805"
"40779","Words","610783"
"38890","Ġrheumatoid","610775"
"39442","Canvas","610716"
"38882","Ġtheatrical","610709"
"40473","(<","610697"
"38692","ĠCompetition","610665"
"40312","vict","610637"
"11851","went","610636"
"36978","ĠPush","610636"
"37408","Ġberries","610625"
"40157","Ġfeud","610619"
"36904","Ġmk","610607"
"39477","rives","610543"
"38823","089","610508"
"40428","rique","610506"
"37746","uckles","610501"
"38430","ĠNeumann","610481"
"28738","utton","610440"
"39557","Written","610423"
"39169","Ġcomma","610406"
"40829","Ut","610393"
"38010","Ġalloys","610389"
"38700","Ġbarr","610339"
"38389","çĦ¶","610322"
"39480","emann","610293"
"3316","Ġindust","610234"
"39042","Ġapparatuses","610217"
"39357","Biography","610209"
"39138","ĠMarriage","610187"
"38116","ĠNOR","610171"
"38904","âĢĿ;","610108"
"40386","Ġreorganization","610089"
"39447","ĠScripture","610078"
"37286","éĹ´","610006"
"38560","ORANDUM","609978"
"39704","Ġureth","609951"
"38970","Ġphylogen","609905"
"39652","ĠPatrol","609904"
"39764","Ġaspirin","609885"
"39854","Statistics","609881"
"5078","Ġconcentr","609868"
"40859","âģĦ","609863"
"40059","ĠSantos","609854"
"40587","Sarah","609829"
"28397","Ġcontrace","609823"
"40333","Components","609822"
"37811","ĠAway","609817"
"39961","establish","609816"
"38877","Ġenvy","609804"
"39188","Ġinsensitive","609803"
"41872","EXEC","609803"
"40199","nice","609790"
"38644","Ġflushed","609781"
"40282","ĠAdelaide","609766"
"37149","ĠADA","609732"
"39104","Nik","609700"
"38488","ĠDaniels","609677"
"39214","Ġpunched","609677"
"38821","Std","609674"
"42244","armac","609674"
"41755","Ġmigraine","609671"
"38667","Ġelapsed","609664"
"38248","ë¦¬","609634"
"12158","grav","609617"
"41328","464","609615"
"39670","Ġoft","609590"
"39736","ĠDixon","609590"
"39449","ĠLomb","609582"
"40284","Ġhypogly","609579"
"38242","çľĭ","609559"
"39711","ĠCertificate","609558"
"38529","ourage","609557"
"40622","thus","609547"
"23520","offee","609537"
"39307","MENTS","609518"
"42185","Ġsei","609474"
"39655","GENER","609468"
"39526","ĠROC","609445"
"40619","Considering","609423"
"38908","ä¿Ŀ","609411"
"24726","ountain","609393"
"38943","}}|","609366"
"39147","Ġdrifted","609349"
"38932","Ġprecluded","609345"
"38712","Ġstationed","609318"
"39394","Ġunresolved","609285"
"37690","Ġsplice","609270"
"40803","Ġwurde","609270"
"40166","Album","609218"
"37947","ĠNom","609181"
"39818","hibernate","609172"
"38901","menopausal","609167"
"17014","addle","609161"
"37291","Ġjihad","609160"
"41171","Ġgente","609117"
"39506","841","609056"
"42636","Hb","609049"
"38046","assing","609014"
"37621","ĠCock","608997"
"18947","ç¬","608960"
"34820","ĠVul","608927"
"42612","scriptsize","608919"
"42132","dern","608896"
"40345","ophagus","608885"
"39109","Ġophthal","608826"
"37623","Ġclade","608768"
"38104","ĠThing","608746"
"40913","ĠØŃ","608743"
"37935","Ġantic","608642"
"39470","Ġprofessionally","608598"
"45475","477","608590"
"40341","onin","608567"
"39580","ĠQB","608564"
"38474","harmonic","608555"
"39335","Ġprogrammers","608546"
"37933","æ¶","608544"
"39260","Ġmilitia","608535"
"37931","Ġskate","608522"
"38807","Ġseafood","608518"
"42047","760","608507"
"41676","Saint","608489"
"31502","Ġ$^","608485"
"40084","inside","608369"
"40119","glucose","608353"
"23769","ellate","608350"
"38028","å®ī","608341"
"39809","Ġmarketed","608316"
"38440","Ġcalmly","608312"
"42406","Require","608284"
"38596","Ġhealed","608261"
"13785","Ġpanc","608258"
"42239","Horizontal","608253"
"37737","Ġ397","608232"
"39185","Ġanonymity","608213"
"42735","ĠMick","608212"
"39263","imize","608182"
"41420","PAD","608160"
"26064","ĠLud","608141"
"39630","prud","608135"
"39578","Ġprobing","608090"
"35532","ĠRoma","608062"
"38558","Ġsacrifices","608035"
"39194","ĠRaz","608030"
"39124","Ġprejudiced","608022"
"36829","Ġ368","608004"
"37071","Ġ356","607996"
"39617","symmetric","607983"
"38131","aura","607941"
"39280","ĠKS","607933"
"38829","Ġbites","607807"
"37688","Ġ444","607768"
"7737","hentic","607766"
"7711","YPE","607750"
"25874","Ġpyram","607706"
"39519","Ġubiquitin","607702"
"41208","Nu","607698"
"41311","Either","607679"
"49745","Ġkde","607674"
"39380","Ġfalsely","607673"
"38078","ĠIncreasing","607649"
"40240","apo","607625"
"40849","Ko","607615"
"39543","Ġpretext","607609"
"39160","keepers","607595"
"40531","Autom","607513"
"37591","ĠMAY","607493"
"38716","Ġboasts","607492"
"37788","Ġ454","607491"
"38282","ĠCRT","607473"
"37280","Ġws","607468"
"16652","ARN","607465"
"38527","uvre","607447"
"38428","aphylococcus","607430"
"38871","Ġcurled","607354"
"42215","537","607344"
"40384","posal","607305"
"40091","AUD","607255"
"39330","Ġcharacterizing","607210"
"40827","rende","607204"
"38581","ĠZimbabwe","607173"
"38612","Ġstrangely","607128"
"37942","hui","607046"
"39121","Ġtiger","606955"
"40416","1101","606944"
"39820","edes","606878"
"27755","acillus","606831"
"40116","(['","606825"
"39193","ĠObamacare","606815"
"38815","ASHINGTON","606802"
"524","====","606766"
"32703","Ġ-------------------------","606750"
"39370","ĠKenny","606707"
"39364","Exactly","606685"
"39556","Ġsupermarket","606678"
"42882","endpoint","606596"
"26430","ivable","606586"
"37095","ĠIng","606531"
"38671","Ġmyths","606509"
"39643","aturing","606493"
"40553","Ġincarn","606464"
"40192","severe","606452"
"42592","Ġpoco","606449"
"42525","MARK","606420"
"6709","istor","606403"
"40379","771","606402"
"39925","protective","606363"
"40839","ĠChiefs","606334"
"38315","ĠAviation","606332"
"38984","ĠReply","606286"
"38751","uttle","606239"
"39236","Ġsentiments","606230"
"40380","Ã¶k","606208"
"38500","Ġpropagate","606177"
"16674","ĠFIT","606108"
"38444","ÏĥÎ·ÏĤ","606076"
"38575","glycer","606063"
"39706","XA","606042"
"39642","stay","606027"
"40739","SIOC","606027"
"39691","ãĥĳ","606011"
"39453","Oxford","605948"
"39365","ĠSyndrome","605895"
"3337","ribute","605892"
"38917","ĠURI","605888"
"18841","Ġcolleg","605878"
"39216","Ġgranules","605870"
"37728","Ġ373","605862"
"38696","Ġwrath","605806"
"39495","ieties","605791"
"41800","Administ","605743"
"7786","ĠÑ","605728"
"39336","feel","605708"
"39808","remark","605663"
"40037","proving","605647"
"41305","]{}\_[","605617"
"38613","irmat","605593"
"40673","âĪ¼","605569"
"42583","stride","605564"
"38054","Ġmomenta","605562"
"40967","edges","605534"
"37672","arrows","605455"
"22594","Ġcath","605417"
"40270","imaging","605382"
"41038","virus","605382"
"39669","ĠEVERY","605338"
"38240","Ġroasted","605335"
"39359","Ġgreeting","605333"
"41241","ativo","605289"
"39838","Ġting","605273"
"39415","Exists","605257"
"25650","Ġcondemn","605167"
"41139","Ġthreaded","605083"
"40252","enough","605024"
"39297","kv","604966"
"39349","Ġcursed","604960"
"40262","Royal","604894"
"39125","ÑģÑĤÑĮ","604838"
"40437","}}\\","604826"
"41200","gtk","604796"
"36998","æķ°æį®","604777"
"39513","Ġcustod","604752"
"39860","Ġdanced","604737"
"40344","Ġimmunoblot","604713"
"40264","Ġjus","604705"
"3478","Ġmole","604690"
"21310","urious","604658"
"39484","olor","604639"
"43335","SAM","604601"
"42325","geo","604589"
"38372","ĠQatar","604563"
"39822",">[","604563"
"18685","rected","604509"
"39314","Ġthrill","604500"
"40083","Ġinpatient","604480"
"8189","athered","604458"
"38152","ĠSPECIAL","604281"
"39189","Ġtempting","604274"
"39884","Ġdegli","604266"
"38753","soon","604256"
"38772","ĠWP","604250"
"39231","Ġzw","604217"
"39230","Ġflagship","604172"
"39680","Ġgrandson","604098"
"37386","Ġprobl","604086"
"39044","Ġfibroblast","604016"
"38180","Ġsoit","604014"
"40420","ocent","603998"
"38606","Ġ\}$","603972"
"37397","Ġ431","603962"
"41998","Ġips","603929"
"7062","Ġvacc","603894"
"39496","LONG","603859"
"41881","goal","603801"
"39862","spectrum","603779"
"39682","Ġbosses","603716"
"40734","Variant","603706"
"38768","Ġanalyzer","603695"
"41390","Professor","603686"
"38769","Ġpicnic","603685"
"40532","Ġstitch","603651"
"39508","Ġundergoes","603632"
"36016","810","603609"
"39980","Ich","603609"
"41253","Ġdieser","603607"
"40429","ĠSupply","603543"
"38155","åĲĳ","603505"
"38388","Ġshipment","603486"
"3573","Ġheav","603473"
"28134","umbs","603468"
"39540","JJ","603465"
"37373","å°Ĩ","603366"
"38660","Ð¾ÑĢÐ¼","603354"
"39269","LinearLayout","603324"
"39491","GY","603319"
"38809","ĠTwelve","603293"
"22046","withstanding","603291"
"39436","Ġmicron","603275"
"13053","Ġlum","603252"
"40382","birds","603246"
"39593","ãģ«ãĤĪ","603245"
"39645","Ġinception","603232"
"42702","()`","603064"
"39550","kDa","603037"
"39086","Ġagarose","603030"
"38876","ĠSaturn","603027"
"38210","abetic","602938"
"39161","ĠOVER","602913"
"44836","Ġhabe","602896"
"39641","YING","602877"
"38648","Ġoccupying","602822"
"40995","wolf","602812"
"38728","Ġfax","602801"
"39256","Ġcircumvent","602715"
"40010","871","602655"
"36898","enron","602613"
"39134","1920","602612"
"39293","ĠChal","602584"
"39960","atype","602549"
"39634","ĠStokes","602546"
"43781","""</","602538"
"39983","THAT","602493"
"39342","Ġinversely","602438"
"39341","Ġalgae","602427"
"38778","ĠGods","602422"
"42040","----------------------------------------------","602419"
"39763","Ġmultiplying","602379"
"39511","1954","602365"
"42768","Analy","602363"
"23134","enant","602360"
"39981","hub","602303"
"39019","sale","602244"
"38394","ĠHomeland","602197"
"37683","idazole","602186"
"38825","Ġ*=","602137"
"27928","orate","602122"
"41325","881","602086"
"39602","ĠHoffman","602058"
"40077","Checked","602037"
"39850","AES","601985"
"38887","Ġtransplanted","601951"
"39516","Ġdepolar","601937"
"40851","ADA","601936"
"38582","quel","601929"
"39796","crets","601927"
"20152","ĠJO","601915"
"44103","initialize","601869"
"39432","ĠInstitution","601844"
"36632","foods","601812"
"37873","ucci","601812"
"41379","ĠZar","601784"
"41392","Liu","601774"
"39100","Ġfats","601713"
"38833","ĠÎ¸Î±","601655"
"39827","ĠHK","601650"
"28286","redited","601618"
"39367","infect","601592"
"39570","Ġgrafts","601588"
"40513","escent","601547"
"23439","Ġsummon","601534"
"39149","Ġconventionally","601510"
"20366","Ð°Ð¿","601500"
"43151","rotation","601462"
"39555","criptive","601459"
"39926","Ġframing","601444"
"38999","Ġelemental","601438"
"39715","phosphory","601425"
"38048","ĠJudy","601363"
"39376","Ġrodents","601340"
"3829","Ġwebs","601324"
"39191","Ġyogurt","601320"
"8466","Ġveget","601309"
"37329","Ġ$-\","601299"
"37904","ĠStrat","601292"
"36361","åºĶ","601279"
"38933","Ġsustaining","601260"
"38946","ĠForbes","601256"
"38321","ĠMonsieur","601245"
"39175","Ġcipher","601215"
"38761","IBILITY","601189"
"40022","Ġsimulator","601174"
"38841","bz","601122"
"39278","Ġradically","601102"
"30009","Ġepist","601092"
"38065","ĠJong","601078"
"32941","539","601054"
"40518","ĠBd","601024"
"39162","ãĥł","601010"
"38360","Ġanticancer","600952"
"39689","ĠBrotherhood","600952"
"5071","////////","600930"
"39137","Ġwre","600930"
"38854","Ġgraves","600929"
"15053","ighters","600904"
"37019","ĠSkin","600888"
"37957","ĠNPR","600887"
"42536","vehicle","600876"
"39103","Ġspeedy","600871"
"39890","Ġirritation","600856"
"39906","ĠTransit","600853"
"39197","00001","600808"
"41269","Continue","600805"
"40129",".*;","600794"
